,token,value_shap,value_lime,cosine_similarity,pearson_correlation,js_divergence
172,Hispanic,"[0.0756740234792232, 0.1136904330924153]","[-0.0125362107964256, 0.0805914165112511]",0.7373955531635904,1.0,0.40461189567351424
173,Honduran,"[0.236500178463757, 0.2172556822188198]","[0.0344520461170662, 0.0826554973470763]",0.9077668995034961,-1.0,0.1641801824303079
174,However,[-0.1529023360926658],[-0.1108981018100003],1.0,0.0,0.0
175,I,"[0.1334577925154008, -0.0076315244659781, -0.0187455627310555, -0.0110710149165242, -0.0082551792729645, 0.0064398755785077, -0.0127681586891412, 0.0023568128090118, -0.004537587519735, -0.0154012003913521, -0.0080920622567646, -0.063242565607652, 0.0478378896368667, -0.0051496961386874, -0.0057066845474764, 0.1036704551661387, -0.0709878644556738, -0.0061104140477254, -0.0308035587368067, 0.0107454769313335, 0.0343658353667706, -0.0094821805832907, 0.0159981435281224, -0.0188015074236318, 0.016934179700911, 0.0241491654887795, 0.0280310793314129, -0.0122642355272546, 0.0091266338713467, 0.0096358406823128, 0.0077292982023209, 0.0255420901812613, -0.0061433431692421, -0.0055065568303689, -0.0450430116616189, -0.017003996297717, -0.0464176784735173, -0.0256134101655334, -0.016195649979636, 0.0149013568880036, 0.044352482073009, -0.0052076412248425, -0.0202540813479572, 0.0198933742940425, 0.0087701964657753, 0.0291535798460245, -0.0182816113228909, -0.0044406816596165, 0.0592022996861487, -0.0189388253493234, -0.0339264787617139, 0.0234246031322982, 0.0031598678324371, 0.0117161320522427, 0.0208769686287269, 0.009198005485814, -0.0074919479666277, -0.0062574962503276, 0.0118124955333769, 0.0264136107289232, -0.031807176885195, -0.0313255388755351, -0.0036051985807716, 0.0211188468529144, -0.0126213440671563, -0.0135829295031726, 0.0352486055344343, -0.0040134784358087, 0.0220651708077639, 0.0358386628795415, 0.0294741427351254, -0.0290765515528619, 0.0109610963263548, 0.0148927395930513, -0.0169071631971746, 0.0270313885994255, -0.0408183960244059, 0.0468793777981773, 0.0219599076081067, 0.0060645171906799, -0.0272877003299072, -0.0825555339688435, -0.0145116739440709, 0.1580452177440747, 0.005617088987492, 0.0233956761658191, 0.004894852056168, -0.0074437531875446, -0.1137452280381694, 0.0323512637987732, 0.0323003003140911, 0.0298231886699795, -0.0309720741352066]","[-0.0042276224053945, 0.0659790969257482, -0.0106333926209329, -0.0195565045812653, 0.054652153048373, 0.054652153048373, 0.0640538429878897, 0.038612227627224, 0.0449489952431529, 0.0292936601964201, 0.0014322780868553, 0.0665761378684378, -0.0143074383894524, -0.0143074383894524, 0.0130980845408538, -0.0053071777339634, -0.0416225793388168, 0.007417574364543, -0.0512471014307103, -0.0138412909665992, 0.0129285865433325, 0.0129285865433325, 0.0129285865433325, -0.0473552602981269, -0.0063885256017153, 0.1026579843512397, 0.0202132599276143, 0.0002866234655517, -0.0308261055770855, 0.0013973416678145, 0.0237332144065025, 0.0359668707726673, 0.0733286921904062, -0.0331031351670854, 0.0320704471756922, 0.0223732933713173, -0.0397917732271682, 0.0337930256240639, 0.0337930256240639, -0.0565705733672706, 0.0251288084479638, 0.1024644523941247, 0.1024644523941247, 0.0066265577699888, 0.0337190345505476, -0.0694874237572012, 0.0911342397775058, 0.02472248201673, 0.026974121854915, 0.0288551673526846, -0.0465187328483373, 0.0097572934663102, 0.0097572934663102, 0.0097572934663102, 0.0097572934663102, 0.0186152322636933, -0.0027752722813885, 0.0120658247194122, 0.0120658247194122, 0.0638665098358526, 0.0638665098358526, -0.0661700681338067, 0.0372341623256241, 0.0288238507020717, 0.0483978590966426, -0.0046642058646437, 0.0032929444980757, 0.0032929444980757, 0.0075445650385598, 0.0157070316824859, -0.0479245440925428, 0.0228794422758407, 0.0228794422758407, -0.0021333634098258, -0.0021333634098258, 0.0027618115674359, -0.0004792815326903, 0.0023600274614499, 0.0023600274614499, 0.0213954955884464, -0.0092453499170981, -0.0048051965271944, -0.0313354562230074, -0.0176501374421022, -0.0176501374421022, 0.0511271372711561, -0.008101873349265, -0.0293171938951917, -0.0293171938951917, 0.0443032366418844, 0.076526961733772, -0.0363153183890534, 0.0401132399215606]",0.026863760317022284,0.002413124695471192,0.20416381735633068
176,IEDs,[-0.0043529914692044],[-0.0205378710454497],1.0,0.0,0.0
177,If,[-0.0216235004772897],[0.017601541973086],-1.0,0.0,0.0
178,In,"[0.0608230242505669, 0.0312974862754344]","[0.0242415672430109, -0.0417440534126833]",0.05086698985944607,1.0,0.367764746283552
179,India,"[-0.0742620816454291, 0.1698175875935703, -0.0026175432140007, 0.0278283060179092]","[0.0243548508931357, 0.1735914405418019, -0.0788646328404273, 0.0052510542442345]",0.777493141773193,0.7516257045635912,0.3773764947416478
180,Indian,"[0.015605162072461, 0.1113567203865386, 0.1158554808353073, 0.1424655782757327]","[0.0052354937145501, 0.0690545878426694, -0.013062779740424, -0.0158150384965913]",0.25751890027787727,-0.05598762929693177,0.5316015385709588
181,Indians,[0.4460348924621939],[0.1958938690743603],1.0,0.0,0.0
182,Indonesia,[0.0430380280013196],[-0.0105278488489989],-1.0,0.0,0.0
183,Iranian,[0.1070317644625902],[0.0032383271831744],1.0,0.0,0.0
184,Iraq,[0.0104530376847833],[-0.0097775709901742],-1.0,0.0,0.0
185,Iraqi,[-0.069477441109484],[-0.0445645809365341],1.0,0.0,0.0
186,Ireland,[-0.0311611318029463],[0.0643214981197187],-1.0,0.0,0.0
187,Irish,[0.2467628598678857],[0.20563749675871],1.0,0.0,0.0
188,Islam,"[0.058951635583071, 0.1400345927104354, 0.0441644710372202, 0.1368568814359605, 0.1676083598285913]","[-0.0193681006821809, 0.1856729305532586, 0.0264938402510036, -0.0264958313121737, 0.1076424907036087]",0.6898040831231345,0.528661137059652,0.36206659976267586
189,Israeli,"[-0.0381204858422279, 0.0308912486943881, 0.0698803149862214]","[-0.1772884409508292, -0.0164144170662021, -0.0493206077611198]",0.17779386416089688,0.8476366989055317,0.11860213746667168
190,It,"[0.0586474024748895, 0.0926059912890195, 0.0437139839632436, 0.0327819315716624, 0.1015222088608425, 0.0469489281604182, 0.1164809698238968, 0.0228515399794559, 0.082981679122895, 0.0736953510786406, -0.0020654753607232, 0.1374961584806442, 0.1221845041727647, 0.1254543195245787, 0.0336204830091446, 0.1601176473777741, 0.0591913980315439, 0.0017980048432946, 0.0227717997040599, 0.0543611407047137, 0.0720475296257063, 0.0301321814768016, 0.0354564255103468, 0.1349597163498401]","[-0.000112766140354, 0.0037109762391378, 0.2152271479211044, 0.0037847820838557, 0.0325910330540038, 0.005768140006386, 0.096229391199211, 0.0023631300862432, 0.1382774627684749, 0.0342322248796645, 0.0647595781063581, -0.0114055391822973, 0.1785402243580422, 0.1304537677438208, 0.0621575123760637, 0.1070631489207388, 0.0610835632778923, 0.041518252707662, -0.0071002154082665, 1.6285571869683277e-07, 0.0903010624950364, 0.1655625458681151, 0.0495117553088261, 0.0807068079424448]",0.6841810734806741,0.22416098012465255,0.35113896141192874
191,Italian,"[0.0416826247237622, 0.0993682066909968, 0.0977252032898832, -0.0140270906849764]","[0.0133409881634088, 0.06971753528825, -0.0112384228751758, -0.0111653929973288]",0.615499722449716,0.507421989654824,0.40916467681691837
192,Italians,"[0.1497110950294882, 0.1037467296700924]","[0.0967429418667508, 0.0254544899360585]",0.939812426935343,1.0,0.15489321871886208
193,Its,[0.0968757537193596],[0.054042213640916],1.0,0.0,0.0
194,Jack,[-0.0305866030976176],[0.0338768683118413],-1.0,0.0,0.0
195,Jafari,[0.0990194188198074],[0.0566182115469502],1.0,0.0,0.0
196,Jamal,"[0.1516710869036615, 0.2132918157149106, 0.0955547785561066, 0.0238435102801304]","[0.0382856683636282, 0.2199196998069665, 0.0773392828686924, 0.0596957361719322]",0.9029648981681366,0.6857912147406039,0.21672077917743562
197,James,"[0.0256741070188581, -0.0157905248925089]","[-0.0198812996171696, 0.0554690287450172]",-0.7805594872941826,-1.0,0.8325546111576977
198,Japanese,"[0.1786589835537597, 0.1088313335203565]","[0.135426375034011, -0.006013362282406]",0.8301056032549731,1.0,0.39178848234803754
199,Jay,[0.0937237024772912],[0.0260116071844886],1.0,0.0,0.0
200,Jazz,[0.0484685366100166],[0.0591013850050707],1.0,0.0,0.0
201,Jewish,"[0.0991971688345074, 0.0572323319502174, 0.1808868502266705, 0.1099560726433992, 0.1042012250982225, 0.0522842850768938]","[0.0688189987143789, 0.1632850516250178, 0.1118613096582481, 0.1347290730724669, 0.0198869006330296, -0.0906730811111287]",0.6828900515145407,0.34908171537450955,0.2441013569027534
202,Jews,"[0.2957349338103086, 0.1317742230603471, 0.0572631115792319]","[0.2657379280105804, 0.2007243939041675, 0.1001647032564283]",0.9688018871663608,0.9438871509501966,0.10138907713700844
203,Jihad,"[0.1305819409899413, 0.1542758455034345, 0.1717376564629376, 0.412774620577693, 0.2338637335342355, 0.5341108781285584]","[-0.0414936472472075, -0.0437548987536308, -0.1303369801957504, 0.1011419087486589, 0.1039902002508232, 0.3716362021330794]",0.7118720873623484,0.903675616398699,0.21257292457138996
204,Jim,[-9.951915126293898e-05],[0.0064478633098503],-1.0,0.0,0.0
205,Joe,[0.0624356101616285],[0.0124762059578018],1.0,0.0,0.0
206,John,[0.0453631584532558],[-0.0040142821253609],-1.0,0.0,0.0
207,Jordan,"[-0.0078303129412233, -0.0027225434896536]","[0.051575630078527, -0.0056070153398697]",-0.9035095980370854,-1.0,0.8325546111576977
208,Jose,[0.1190568670863285],[0.0373895906329446],1.0,0.0,0.0
209,Journalists,[0.0047218481777235],[-0.0010018361124647],-1.0,0.0,0.0
210,Julius,[0.0296901427209377],[0.0829697131492054],1.0,0.0,0.0
211,Kenya,[0.0393966231495142],[-0.0204562290343319],-1.0,0.0,0.0
212,Kenyan,"[0.0489411754533648, 0.0346431642537936, -0.0128848401363939, -0.0364926110487431]","[0.1219780423589362, 0.0040640714718549, -0.0164655037380744, -0.0528504071279627]",0.8627532059345115,0.8557924723881434,0.14494849716748637
213,Kosovar,"[0.0574230890488252, -0.1057493682019412]","[0.0357801093348227, -0.1042150820699901]",0.9861307742382518,1.0,0.0
214,Kristy,[0.1151776215992868],[0.0780589585082512],1.0,0.0,0.0
215,Kyle,[0.1981615265831351],[0.1646097521581824],1.0,0.0,0.0
216,LGBTQ,"[-0.0847763495985418, -0.04465170140611, -0.1463147269096225, -0.0078353841090574, 0.0176074303453788, -0.0673796787159517, -0.0944500720361247, -0.0241609513468574, -0.0585444912721868]","[-0.0142209375817362, -0.0308374121024511, -0.0905554663689916, 0.0286693909350819, 0.0519865518024688, -0.1154419488884641, -0.0165739719687879, -0.0028034987294073, -0.016523511959321]",0.7472526045612057,0.7338015570067249,0.22803853531344992
217,Laborers,[0.3130176360718906],[0.1189420039229118],1.0,0.0,0.0
218,Ladies,[0.0476313589606434],[0.0641920029455082],1.0,0.0,0.0
219,Laotian,[0.1112298555090092],[0.0085101190120324],1.0,0.0,0.0
220,Latinos,[0.3626343239448033],[0.287767743268593],1.0,0.0,0.0
221,Laundry,[-0.1472609507763991],[-0.0627868880187538],1.0,0.0,0.0
222,LeShawn,[0.0689482407178729],[-0.0862891709753185],-1.0,0.0,0.0
223,Lebanon,"[-0.0350459006149321, 0.0997839473420754]","[0.0239104146317308, 0.0633591555374683]",0.765734299315817,1.0,0.325383462579884
224,Lebron,[0.058350837934995],[0.0514101832810441],1.0,0.0,0.0
225,Lee,[0.0502551102545112],[0.0551932575772552],1.0,0.0,0.0
226,Leonean,"[0.0197830175748094, 0.2550733601674437]","[-0.017237328706262, 0.2377007802221452]",0.9888019304393177,1.0,0.16005255277668134
227,Lesbians,"[0.4112764894962311, 0.1890497864224016]","[0.113047642116654, 0.0899971249233129]",0.9709815634047976,1.0,0.09368820589309398
228,Let,[0.030615265131928],[-0.0253587778090929],-1.0,0.0,0.0
229,Liberian,"[-0.0379816391505301, 0.0446076528169214, 0.1534686074592173]","[-0.0200932067814138, -0.0261418378196562, 0.0601461744625208]",0.7834567719001005,0.8740271877928041,0.3683730841456491
230,Liberians,[0.0022554690949618],[0.0960029807083106],1.0,0.0,0.0
231,Life,[-0.0456044044549344],[-0.014627886201555],1.0,0.0,0.0
232,Ling,[-0.1049595669610425],[-0.0338639151736537],1.0,0.0,0.0
233,Lisa,[0.0055449402425438],[0.0409298716548113],1.0,0.0,0.0
234,Living,[-0.0440046925941715],[0.0006823698203451],-1.0,0.0,0.0
235,MS,[-0.0138129711558576],[-0.039474965480586],1.0,0.0,0.0
236,Malian,[0.2989869776647538],[0.2469975585559307],1.0,0.0,0.0
237,Manuel,[0.0706839822232723],[0.018286613977093],1.0,0.0,0.0
238,Many,"[-0.1716307810274884, 0.0224097943137167, -0.0095634244498796, -0.0195090917404741, 0.1128739829873666, -0.0479249348863959, -0.0579788336763158, 0.0427730689989402, -0.0992216789745725, 0.0320645903411787, -0.0658112975070253, -0.0234521836973726]","[-0.1023128939384944, 0.0401759252552828, 0.0057303204369379, -0.0640269307823728, -0.0736600339755813, -0.1134602448007106, -0.0151109680167689, 0.0348869789192173, -0.0280515539083611, 0.0682371040062223, -0.005942591195132, -0.0239456888575804]",0.47462368790209664,0.40108525249604304,0.2503564647766738
239,Marie,[0.1077325800433754],[0.0664958342965861],1.0,0.0,0.0
240,Marquis,[0.0717993970029056],[-0.0301950104516146],-1.0,0.0,0.0
241,Martha,[0.1416941040661186],[0.0828033537873891],1.0,0.0,0.0
242,Mathematics,[0.0309859269473236],[-0.004906667997681],-1.0,0.0,0.0
243,Mauritanian,"[-0.0018689734861254, 0.0309431189671158, 0.094910804182291]","[-0.0208235528463384, -0.0506036746682661, -0.0475791623173697]",-0.8346194169727491,-0.6968786623823557,0.740189415472707
244,Mauritian,"[-0.0180753453169018, 0.3208995750173926, 0.143741219304502]","[-0.0637150955555821, 0.1761787764295038, 0.0323377963221775]",0.9312521624884578,0.9960967249116327,0.028589332685635824
245,McDonald,[0.0011881440877914],[0.1184613848431712],1.0,0.0,0.0
246,Men,"[0.1704836159478873, 0.3072417601943016, 0.0828923787921667]","[0.162413190820445, 0.2684837381965674, -0.0821119446082215]",0.8827915514120489,0.939362387154848,0.235832674954179
247,Mexican,"[0.1099665625952184, 0.1585409110412001, 0.2037157788872718, 0.3143952591344714, 0.1670437892898917, 0.1905932957306504, 0.2194192865863442, 0.1779425577260553, 0.2663794656982645, 0.157851675292477, 0.1760481381788849]","[0.0363855685595534, 0.0123162022444988, 0.1084525262103915, 0.0294216977421328, 0.0254025693348256, 0.030153152921346, 0.0950265650411061, -0.0111681652129638, 0.0375587921501565, 0.0100777421716651, 0.0357919425998847]",0.7553635641608338,0.21951742839138774,0.25422691783586526
248,Mexicans,[0.1730333718005567],[0.0647512208286781],1.0,0.0,0.0
249,Mexico,[0.04502218530979],[0.1050795098512486],1.0,0.0,0.0
250,Middle,"[0.057420065801125, 0.1589045209111645, 0.0196345462463796]","[-0.018290804264281, 0.0925772177376792, 0.0709452326120986]",0.7496151394697684,0.42889707781417585,0.39436451193542305
251,Minnesota,[0.0222449521534144],[0.0019796960168018],1.0,0.0,0.0
252,Minorities,[0.1500629753136309],[0.0644392571313685],1.0,0.0,0.0
253,Mississippi,"[-0.0147246524866204, -0.0050322440147283]","[0.076011071968407, -0.0125691770646479]",-0.8808275815974598,-1.0,0.8325546111576977
254,Mohammed,"[0.0863056009693536, -0.0986479941057041, -0.1136935632093809, 0.2141162599436938, 0.032665631515556, 0.1012636468512937, 0.0681230155751109, 0.0791228206508094, 0.0337294843047857, 0.0664952930819708]","[-0.0888446818005879, -0.0917754962739045, -0.0917754962739045, 0.1198773822981521, 0.0622607487733748, 0.0726654754763497, 0.0320640557594086, 0.172730447821716, -0.0418248684833154, 0.0308165744662586]",0.6878059834573148,0.687044560936659,0.2412691371851633
255,Mongolian,[0.0776393840787932],[-0.0442973596929147],-1.0,0.0,0.0
256,Morocco,[0.0568328279186971],[0.0579646466511332],1.0,0.0,0.0
257,Most,"[-0.0777767334948293, -0.0446754705626517, -0.0055220234207808, -0.0383114420110359, -0.035945013310993, -0.0309312080498784, -0.0280271262163296]","[-0.0408982494462276, -0.0251803957686883, 0.0315674471105158, 0.0715265586069647, 0.0015675068551063, 0.000338266591654, 0.0557479774748186]",-0.01976254118892976,0.6114732089072261,0.1841503289376197
258,Mr,[0.1095640193670988],[0.2176218333076008],1.0,0.0,0.0
259,Musicians,[0.1796470362751279],[0.1056270053616194],1.0,0.0,0.0
260,Muslim,"[-0.0218160732765682, 0.3041939528193325, 0.1894930894486606, 0.1697914181277156, 0.5287332130246796, 0.107363156042993, 0.1616902267560362]","[-0.0295903051065545, 0.0755117875560854, 0.0653796885877986, 0.0313387227130253, 0.3916744533948347, -0.1209391341352917, 0.0763893124579423]",0.8343074711082714,0.8933368473509,0.23615140532427847
261,Muslims,"[0.2684740055119619, 0.0473534786142408, 0.2925482136197388, 0.1478500941302627, 0.2515595552977174]","[0.116077649666261, 0.0162457469189921, 0.2867484306972932, 0.0092184110869583, 0.058601491485384]",0.844953256625443,0.7232238549533061,0.25757151196822364
262,My,"[0.0156944164773449, -0.0219288396183401, -0.0006153872236609, 0.0608165641315281, 0.0177622290793806, 0.0536419695527001, 0.0269253402948379, 0.001914754990139, -0.026528023649007, -0.0039151309756562, 0.0590698975138366, -0.0178954969160258, -0.0457533402513945, 0.0443203500472009, 0.0196790832560509, -0.0061755021451972, 0.0240315892733633, -0.0040148713160306, -0.0175293229985982, 0.0534824966453015, -0.0160279158968478, 0.0221352353692054, 0.0556005795951932, 0.0059941267245449, -0.0419313982129097, -0.0370314769097603, 0.027246916986769, 0.0510771572589874, 0.0156732626492157, 0.0061318852822296, 0.037068003686727, -0.0426697039511054, -0.0448819941375404, 0.0216479317750781, 0.0564461916219443, -0.0063503193669021, -0.008230141014792, -0.0261309663765132, 0.0304894244764, -0.0029954649507999, -0.0071038603782653, 0.0274376808665692, -0.0139226592436898, 0.0346911014057695, -0.0061687156558036, -0.020212079398334, -0.0446950627956539, 0.0127233407692983, -0.0769945839419961, 0.012112925411202, 0.0749593509826809, 0.0017114217480411, 0.0192700100596994, 0.0361249000998213, -0.0334122795611619, 0.0072759483882691, -0.000410783526604, -0.0235746084072161]","[-0.031341097762843, -0.031341097762843, -0.0492236673924666, 0.0044360244165978, -0.0202988955518202, 0.0063341601083359, -0.0144638009562968, -0.0089630984181463, -0.0161734007959889, -0.0035134124050838, 0.0457284380398528, 0.0055658721402949, -0.0041294969858475, 0.0518635464388821, 0.040474185988371, 0.0470046363022861, -0.0334086096795884, -0.0254322331763252, 0.0188330348942022, 0.0159861154815855, -0.0446303355953057, -0.0204742906281254, -0.0109518986485323, 0.0247920405624902, -0.0187288414777363, -0.0060647721073939, -0.0042005866498605, 0.0831972275077106, -0.0279675063846129, 0.0181760961517275, -0.0519603170939254, -0.0111294999727593, -0.049511732552709, 0.014458780420104, -0.0008669148857311, 0.0237454237628368, -0.0402466212695069, -0.0849272683642068, 0.0047172018019765, -0.0103913042408993, -0.0054558372709374, 0.0139981941533132, 0.0071380759654648, -0.006829799555912, 0.0006001376073795, 0.0088218930806482, 0.0182430868821313, -0.058748940775237, -0.1431949164427727, 0.0338019921161687, -0.0020136792495692, 0.004508102331694, 0.0420524861986484, 0.0339755687029926, -0.0184776511073776, -0.0079513753120207, -0.0044472275367923, -0.0025534872875469]",0.3943270871802156,0.4318150440488213,0.13156839444667223
